url,text,id
https://registry.verra.org/app/projectDetail/VCS/4940,"The Taiping Township waste resource utilization project (hereafter referred to as the proposed project) is located in Zhaodong City, Suihua City, Heilongjiang Province, China (125°58′7.24″, 45°56′4.03″), which is operated by Zhaodong Boan Environmental Protection Technology Co., Ltd., which is an affiliated company under Heilongjiang Boneng Green Energy Technology Co., Ltd. The proposed project is a new plant which designed to treat organic wastes through anaerobic digestion and composting to produce the natural gas and organic fertilizers. The natural gas produced will be used for distributing in a natural gas distribution grid, and organic fertilizers will be transported to the local planting market. The proposed project uses organic wastes such as straw and livestock manure as raw materials. It is expected to treat 34,500 tons of straw and 69,000 tons of livestock manure annually, producing 3,777,800 Nm3 of the natural gas and 15,769.95 tons of solid bio-organic fertilizers. The project activities include waste pretreatment unit, anaerobic digesters unit, biogas purification unit, and organic fertilizer production workshop etc. Raw materials such as crushed straw and livestock manure are preprocessed and mixed before being sent to an anaerobic fermentation unit, where organic matter is degraded by microorganisms under anaerobic conditions. After anaerobic digestion, methane and digestate are generated. Methane will be processed through dehydration, desulfurization, decarbonization, and other processes to obtain biogas, the digestate after thorough digestion is sent to the solid-liquid separation system. The separated biogas residue is processed into solid organic fertilizer and returned to the field after being added with straw. The biogas slurry is discharged into the biogas slurry temporary storage tank for subsequent production.",4940
https://registry.verra.org/app/projectDetail/VCS/4932,"In order to develop a municipal solid waste management system that will be environmentally friendly and sustainable, Dicle Diyarbakır Landfill Project is being implemented by Dicle Yenilenebilir Enerji A.Ş The project activity is a Methane Gas Power Generating Plant with an installed capacity of 6.004 MWe. The first commissioning was carried out on 11/06/2021 with a 2 * (1.501 MWe / 1,544 MWm) engines. Then on 03/09/2021, 2 more engines with 1.501 MWe were commissioned. Thus in 2022 the project installed power is 6.004 MWe. The project is built within the premises of Diyarbakır Solid Waste Disposal Site in Diyarbakır province. The projects official license power capacity is 14.509 MWe, according to the contracts with the EMRA Generation License. The project has an area of 400,864 square meters. The project is located in Yukarıakdibek, Baglar district city of Diyarbakir, in Turkey",4932
https://registry.verra.org/app/projectDetail/VCS/4934,"The proposed project activity is installation of 10.50 MW hydro project in Sanluang Town, Khoun District, Xieng Khouang Province, Lao PDR. The project is developed by Nonghai Group Sole Company Limited. The electricity generated from this project is supplied to Laon National Grid. The baseline scenario of the project is continuation of the present situation, i.e., electricity supplied from the power grid. By displacing part of the power generated by thermal power plants, the project is therefore reduces associated CO2 emission.",4934
https://registry.verra.org/app/projectDetail/VCS/4920,,4920
https://registry.verra.org/app/projectDetail/VCS/4916,"Guangxi Laibin Organic Wastewater Biogas Power Generation Comprehensive Utilization Project (hereafter referred to as the project) is located on the east side of the paper mill area of Guangxi Xinggui Paper Industry Co., Ltd. (hereafter referred to as Xinggui paper mill), Honghe Farm, Mengcun Town, Xingbin District, Laibin City, Guangxi Zhuang Autonomous Region, P. R. China. The project is constructed and operated by Guangxi Gangya Shengda New Energy Co., Ltd. The project started to construct on 05/03/2023 and started operation on 29/06/2023.The project has a total designed capacity 2MW (3*1MW, one is for back-up use) and combusts the organic wastewater biogas, which contains nearly 74.93% of methane, to generate electricity for Xinggui paper mill to consume. The project collects and utilizes the biogas generated by the anaerobic treatment section of organic wastewater to generate electricity, which would otherwise be released into the atmosphere. Methane in the organic wastewater biogas has been emitted to the atmosphere since the sewage treatment station started operation. Therefore, the project avoids methane emissions and, at the same time, electricity is generated from a renewable energy source, instead of being provided by the grid. The project activity is expected to displace 14,400 MWh of electricity per year by reducing the import from the grid to the plant. VCUs will be claimed from the methane destroyed and the grid electricity displaced. The estimated average GHG emission reduction of the project is 62,771 tCO2e and the total GHG emission reductions and removals are 627,710 tCO2e during the fixed 10 years crediting period.",4916
https://registry.verra.org/app/projectDetail/VCS/4917,"The project involves installation of Solar Photovoltaic (SPV) Panels on ground mounted in the state of Assam, India. The sole purpose of project activity is to install solar power plant for captive purpose and surplus generated electricity can be supplied to grid. M/s. Dalmia Cement Bharat Ltd (to be referred as DCBL from here on) is installed & develop a DC capacity of 20 MW (AC capacity- 16.64 MW) ground mounted on site Solar Photovoltaic Power Project (Project) for Captive Power Consumption at Lanka- Mosoka Rd, Pipal Pukhuri No.2 village, Hojai District in the State of Assam.",4917
https://registry.verra.org/app/projectDetail/VCS/4869,The project involves the installation of 60 MW solar power project in Cambodia. The electricity generated from the project will be supplied to Cambodia's national grid and thereby avoid the CO2 emission associated with electricity generation from grid-connected power plants.,4869
https://registry.verra.org/app/projectDetail/VCS/4863,"Oracle Energy is developing a 400 MW Green Hydrogen project in Southern Pakistan’s Jhimpir wind corridor, adjacent to Karachi's Port. Spanning 7,000 acres, the site harnesses an annual wind power capacity exceeding 50,000 MW and benefits from strategic locational proximity, including close connections to ports, railways, and highways. Authorized to produce 1.2 GW of hybrid power, the project aims to yield 55,000 tonnes of high-purity Green Hydrogen/250,000 tonnes of Green Ammonia annually using a mix of electrolyzers, wind, solar plants, and robust storage capabilities.",4863
https://registry.verra.org/app/projectDetail/VCS/4859,"The goal of this project is to introduce an environmentally friendly and sustainable alternative, which represents a transformative shift in the traditional practices of farmers who rely on diesel-powered pumps for their irrigation needs. With the growing demand in agriculture sector, fossil fuel-based pump sets are a major source of air pollution and greenhouse gas emissions. The introduction of solar-powered pumps takes out diesel baseline pumps, reducing the environmental impact.",4859
https://registry.verra.org/app/projectDetail/VCS/4846,"The solar hybrid project involves installation of 49 MWp ground – mounted solar PV tracking system, 0.99 MW gas engine using Compressed Biogas (CBG) and 136.24MWh Battery Energy Storage System (BESS) located at Aranya Prathet District, Sa Kaeo Province, Thailand. The purpose of this project activity is to generate electricity using renewable energy sources like by harnessing the solar energy by using of solar photovoltaic technology and using CBG for gas engine. In addition to the generation unit the project includes a BESS system to increase the efficiency .",4846
